"pmcid","figure","word","symbol","source","hgnc_symbol","entrez","transforms_applied"
"PMC5795459","PMC5795459__viruses-10-00046-g001.jpg","MAPK","MAPK","bioentities_symbol","MAPK11","5600","-n stop"
"PMC5795459","PMC5795459__viruses-10-00046-g001.jpg","MAPK","MAPK","bioentities_symbol","MAPK9","5601","-n stop"
"PMC5795459","PMC5795459__viruses-10-00046-g001.jpg","MAPK","MAPK","bioentities_symbol","MAPK10","5602","-n stop"
"PMC5795459","PMC5795459__viruses-10-00046-g001.jpg","MAPK","MAPK","bioentities_symbol","MAPK13","5603","-n stop"
"PMC5795459","PMC5795459__viruses-10-00046-g001.jpg","MAPK","MAPK","bioentities_symbol","MAPK12","6300","-n stop"
"PMC5795459","PMC5795459__viruses-10-00046-g001.jpg","STAT1","STAT1","hgnc_symbol","STAT1","6772","-n stop"
"PMC5795459","PMC5795459__viruses-10-00046-g001.jpg","STAT2","STAT2","hgnc_symbol","STAT2","6773","-n stop"
"PMC5795459","PMC5795459__viruses-10-00046-g001.jpg","Tyk2","TYK2","hgnc_symbol","TYK2","7297","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","BDNF","BDNF","hgnc_symbol","BDNF","627","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","Ca2+/CaM","CA-II","hgnc_alias_symbol","CA2","760","-n stop -n nfkc -n deburr -m expand -m root -n swaps -n alphanumeric"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","Ca2+/CaM","CAM","hgnc_alias_symbol","KRIT1","889","-n stop -n nfkc -n deburr -m expand"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","CaMKII/PP1","CAMK2","hgnc_alias_symbol","CAMK2B","816","-n stop -n nfkc -n deburr -m expand -m root -n swaps"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN3A","116443","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN3B","116444","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN1","2902","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN2A","2903","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN2B","2904","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN2C","2905","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","NMDAR","NMDAR","bioentities_symbol","GRIN2D","2906","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","PKA","PKA","bioentities_symbol","PRKACA","5566","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","PKA","PKA","bioentities_symbol","PRKACB","5567","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","PKA","PKA","bioentities_symbol","PRKACG","5568","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","PKA","PKA","bioentities_symbol","PRKAR1A","5573","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","PKA","PKA","bioentities_symbol","PRKAR1B","5575","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","PKA","PKA","bioentities_symbol","PRKAR2A","5576","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","PKA","PKA","bioentities_symbol","PRKAR2B","5577","-n stop"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","PPCa2/CalM","CALM","bioentities_symbol","CALM1","801","-n stop -n nfkc -n deburr -m expand"
"PMC5795971","PMC5795971__ijms-19-00020-g001.jpg","PPCa2/CalM","CALM","bioentities_symbol","CALM2","805","-n stop -n nfkc -n deburr -m expand"
